id,slug,lang,categoria_old,categoria_new,action,note
3036f279-5bf3-404f-8b24-3c6b240831c9,joseph-ha-fatto-la-prima-comunione,it,Fede e Luce,fede-e-luce,dry,
7b778942-e516-4b7b-b71a-cee8c9b92371,ci-hanno-scritto,it,Spiritualità,spiritualita,dry,
7c8721c1-b15a-4f72-8530-6750b7bf877e,come-loro,it,Fede e Luce,fede-e-luce,dry,
0a9df56e-c162-41b9-9704-c761492729f9,i-bambini-di-tutti,it,Spiritualità,spiritualita,dry,
b88d8aee-1e34-4716-9a18-d71a05aa27af,insieme-primo-articolo,it,Fede e Luce,fede-e-luce,dry,
c0b66341-8f4a-42f8-93ef-871f3d77b28a,come-fai-a-credere-alla-madonna,it,Fede e Luce,fede-e-luce,dry,
2a96fe6d-74b9-4b9f-a48c-78e63df7b430,la-paura-degli-altri,it,Fede e Luce,fede-e-luce,dry,
461bff80-badb-4f49-b17d-28c2f06f83c7,fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
025ac8ca-fe22-4bd5-8e1a-12ce8a178d72,lettera-ai-giovani,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
d7923ee6-003e-4ccd-a7e4-186f5b84113c,cecilia-una-esperienza,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
ca2e59f8-1447-4d3b-b00c-f3437aae93f8,giovanissimi,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
4a17d0f6-f78b-494e-b34b-780fbdb7fd70,avevano-bisogno-di-noi,it,Spiritualità,spiritualita,dry,
a643f81a-eec2-4bc1-b5f6-255a0136d66a,resoconti-degli-incontri-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
d93f4ba3-267a-4554-ba8c-042bc768c432,buon-natale-antico-corale-trascritto-da-un-bambino,it,Spiritualità,spiritualita,dry,
eea3c50b-7ce3-4a3e-b4a6-b90ccf9e8c40,giovanissimi-n-3,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
071f81ec-da06-4a40-9b57-90061364f23d,noris,it,Spiritualità,spiritualita,dry,
8f6993d9-c794-4bee-82ba-03df5a567163,sono-tornato-stasera,it,Fede e Luce,fede-e-luce,dry,
d902ca01-8eae-4683-bef2-bc5e86b43bf7,ci-ha-scritto-la-mamma-di-roberto,it,Spiritualità,spiritualita,dry,
bf8e4862-471d-4d2e-adc9-1481a853ffc0,pellegrinaggio-a-roma-con-foi-et-lumiere,it,Fede e Luce,fede-e-luce,dry,
5515a544-0e30-4ece-96a8-a1845c97672f,integrazione-nelle-scuole-pro-e-contro,it,Scuola,,unknown,Valore non mappato: 'Scuola' — aggiungere a categorie.json o assegnare manualmente
8d375b94-f6b9-4534-ab88-34f6307f365a,lincontro-a-villa-pacis,it,Fede e Luce,fede-e-luce,dry,
279db387-e7b5-4266-8281-c1ae962a3796,il-momento-piu-bello,it,Fede e Luce,fede-e-luce,dry,
424d76cd-63a0-47f5-b4ee-bc4f506f5ecf,allamicizia-ci-credo,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
f6745b34-f47a-46c8-b90e-e4df1e8d905a,sabato-1-febbraio-1975,it,Fede e Luce,fede-e-luce,dry,
c62edfaf-fdbb-4313-a210-c81827baec4f,qua-e-la-per-litalia,it,Fede e Luce,fede-e-luce,dry,
eb2f1d20-faee-4b7f-9d6a-16de87c6285c,poesie-visages-volti,it,Fede e Luce,fede-e-luce,dry,
178a26d0-66aa-4a11-ab9a-8dca9cae082a,giovanissimi-io-e-mio-fratello,it,Fede e Luce,fede-e-luce,dry,
97ab8f3f-fd7b-4807-8515-f8b3bb8068f9,gli-amici-dei-bimbi-reparto-gesu-bambino-istituto-santeusebi,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
ccf630a5-7069-4805-8b59-4bd8ff90a3b1,quando-parliamo-di-loro,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
4e199774-3ee5-43fa-b9b3-2b659c219840,programma-del-pellegrinaggio-a-roma-del-1975,it,Fede e Luce,fede-e-luce,dry,
2d106fb3-39dd-45c1-9a5e-c2cd2ed71d42,ombra-e-luce,it,Fede e Luce,fede-e-luce,dry,
d07804a6-3f69-4510-8e25-9813b136874a,giovanissimi-insieme-n-5,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
55ca0854-d7fc-43f6-9c4d-043f91132e75,come-dire-di-si,it,Fede e Luce,fede-e-luce,dry,
b9f27278-2b04-47cd-be39-6876b2180f42,cosa-vedremo-a-roma-durante-il-pellegrinaggio-1975,it,Fede e Luce,fede-e-luce,dry,
14aeb933-78e5-4c6f-b528-88e4295e2c34,testimonianze-dal-pellegrinaggio-di-lourdes-1971,it,Fede e Luce,fede-e-luce,dry,
040a09ce-1e98-42c5-b281-5dfb0006be1e,per-te-ho-visitato-roma,it,Fede e Luce,fede-e-luce,dry,
75e68114-8aa3-4f31-9c32-1c84987c7927,perche-proprio-a-roma-il-pellegrinaggio-del-1975,it,Fede e Luce,fede-e-luce,dry,
e0f4a2af-29b8-4c7b-b50f-aab20a5ee823,i-canti-del-pellegrinaggio-di-roma-1975,it,Fede e Luce,fede-e-luce,dry,
e752e30c-7c1a-4945-baf5-db825d9a05ae,perche-questo-pellegrinaggio,it,Fede e Luce,fede-e-luce,dry,
8d47917b-ec01-4959-977d-9e6f45ee00b0,la-luce-simbolo-del-pellegrinaggio-di-roma-1975,it,Fede e Luce,fede-e-luce,dry,
1be4e3c5-9b63-4061-8bd3-519c9bea45d2,una-mamma-di-bambini-normali,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
5945da54-9e7f-4779-abab-a1846f75068d,la-lettera-di-paolo-vi-ai-pellegrini-di-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
1726f9c5-6928-4ece-8f01-eb9c661983fe,ricordi-e-speranze-dai-questionari-sul-pellegrinaggio-a-roma,it,Fede e Luce,fede-e-luce,dry,
c91ebb81-c818-43d4-8cad-cc299fb4a7a1,leco-della-stampa,it,Fede e Luce,fede-e-luce,dry,
f6040d81-a08e-4f39-a7d9-ed5c4344c0cc,tavola-rotonda,it,Spiritualità,spiritualita,dry,
c10b70c2-4951-4088-bc24-dd386592bbe3,dietro-le-quinte,it,Fede e Luce,fede-e-luce,dry,
00e21284-b09d-408f-a2d9-ab145a528102,giovanissimi-n-7,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
d1c6354f-88ac-49e2-b91b-efc01700a064,giovanissimi-n-7-en,en,,,skip_null,
0dd86432-0a36-4217-9c8c-1de84f833fc6,bilancio-fede-e-luce-1975,it,Fede e Luce,fede-e-luce,dry,
310c50d0-f667-4054-bde5-604cef2c0fcf,il-problema-dellacqua,it,Fede e Luce,fede-e-luce,dry,
877e450e-9d72-4968-b142-cd0fbcacbc5e,i-piu-difficili,it,Fede e Luce,fede-e-luce,dry,
358569b0-efc0-47cc-b981-8fe83e132d74,incontrarsi-il-venerdi,it,Fede e Luce,fede-e-luce,dry,
fea208a1-6944-4326-a4e2-16f2040299b7,resoconto-della-riunione-internazionale-di-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
e06e4a03-0ac2-463a-9e75-c40ca5bfdccc,pennellate-dai-centri-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
4997687e-d183-44e0-ae36-a3e42a7940c1,festa-della-luce-1976,it,Fede e Luce,fede-e-luce,dry,
693c622f-ab4a-4499-a5df-841dc5a8d600,mi-sento-in-crisi,it,Spiritualità,spiritualita,dry,
b113d7e8-aaff-473a-a4f3-a8761f7b01f9,xavier-un-mio-un-nostro-nuovo-a-amico,it,Salute,,unknown,Valore non mappato: 'Salute' — aggiungere a categorie.json o assegnare manualmente
851ec08e-da62-45eb-aab5-b439f797faeb,ci-hanno-scritto-2,it,Fede e Luce,fede-e-luce,dry,
32c6ee9d-c251-46cb-a909-5192029c3003,un-metodo-efficace-per-leducazione-dei-bambini-con-disabilit,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
f1a1d970-d0a9-4916-bce7-b2f67163680c,vedremo-mai-la-luce,it,Spiritualità,spiritualita,dry,
01b82250-16c2-4e98-ad89-d7b5d1e0b83d,esperienze-un-week-end-fuori-dallordinario,it,Fede e Luce,fede-e-luce,dry,
a0e13816-0d9d-423b-ba85-c9ea6d6b14f3,dove-lo-prendo-tanto-amore,it,Spiritualità,spiritualita,dry,
9e63d447-f2e9-48d5-99e2-0a480cc3f3da,guidare-alla-luce-catechesi-sensoriale-per-una-vita-spiritua,it,Catechesi,,unknown,Valore non mappato: 'Catechesi' — aggiungere a categorie.json o assegnare manualmente
af67fdc8-af95-4eb8-984d-71c53a8e16a4,notiziario-fede-e-luce-il-resoconto-dellultima-festa-della-l,it,Fede e Luce,fede-e-luce,dry,
08e38e52-b390-47c6-942f-d474fbdae7a6,letture-consigliate-darti-la-vita-recensione,it,Cultura,cultura,dry,
5400c6d8-496d-4bd5-99d3-c7f80429efe8,esperienze-un-week-end-fuori-dallordinario-en,en,,,skip_null,
645a988e-eab9-49f7-8fda-43d2cdef6bc0,dedicato-ad-unamica,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
c3289dc6-3375-4e62-bb51-c44bc19a7e31,notiziario-di-fede-e-luce-n-10-1976,it,Fede e Luce,fede-e-luce,dry,
7e8a27b8-a706-40e0-a584-467291d17717,un-angolino-di-arche,it,Spiritualità,spiritualita,dry,
b1ad914e-71fb-4e41-9661-f6f31e4c58d7,questestate-faremo,it,Fede e Luce,fede-e-luce,dry,
663408f3-2eae-4640-b08a-172106591a8e,a-te-bambino-mio,it,Spiritualità,spiritualita,dry,
0de86860-8f56-4f11-a42c-3b803e1de7df,la-vecchia-signora-brontolona,it,Spiritualità,spiritualita,dry,
ee67faab-b870-4ec5-8222-116c32f2d934,alla-ricerca-delle-vere-vacanze-rompere-gli-schemi-e-scoprir,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
79b9e4b6-5944-477f-9366-a85fdf8d35e3,viaggio-a-parma-del-1976-unesperienza-di-gioia-condivisione-,it,Fede e Luce,fede-e-luce,dry,
129b50e2-bc93-4b41-ab41-03e078c3a868,per-la-nostra-riflessione-una-croce-di-carta-smerigliata,it,Spiritualità,spiritualita,dry,
6e9d70a9-f58a-4057-b9ef-b8c045575241,testimonianze-dai-campi-di-alfedena-1976,it,Fede e Luce,fede-e-luce,dry,
d133ed08-efc1-4347-84ab-9b076b81d548,notiziario-fede-e-luce-dicembre-1976,it,Fede e Luce,fede-e-luce,dry,
bf60996f-3448-4062-b620-eb2a86f0c4de,esperienze-estive-fra-arche-e-mary-mount,it,Fede e Luce,fede-e-luce,dry,
a0ad636c-2c7e-40e5-9341-aa2754461cf9,alfedena-1976-esperienze-di-vita-comunitaria,it,Fede e Luce,fede-e-luce,dry,
bf406f15-50ae-4609-b5e1-8743df537940,a-tutti-i-gruppi-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
3cc4c476-5b63-4165-b8f8-e79f91ec796c,i-bambini-autistici-una-guida-per-genitori-recensione,it,Salute,,unknown,Valore non mappato: 'Salute' — aggiungere a categorie.json o assegnare manualmente
ed3a4927-eb81-429d-a1c1-1920008eda0d,ci-hanno-scritto-n-11,it,Fede e Luce,fede-e-luce,dry,
c1ee660c-b02e-4c87-aa84-8a734265a531,attivita-di-tempo-libero-e-vita-comunitaria,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
fe9652b9-c1fd-4f5d-a2e6-e7c6444fa888,editoriale-parliamo-di-insieme,it,Fede e Luce,fede-e-luce,dry,
2d7d466f-43a0-47c9-9372-d391cfdbcc5e,lettera-aperta-a-padre-michel-charpantier,it,Fede e Luce,fede-e-luce,dry,
288ba3f2-3a36-445f-8a84-70adf2551e26,mio-figlio-emanuele-la-straordinaria-esperienza-di-una-madre,it,Cultura,cultura,dry,
4332a6bf-8b0e-4ddb-b083-c68021acc6c3,cose-un-sacramento-cose-leucaristia-cose-la-confessione,it,Spiritualità,spiritualita,dry,
34cd1d0c-4dbb-4f28-9e29-2ff1c6cb4c3c,notiziario-fede-e-luce-n-12-marzo-1977,it,Fede e Luce,fede-e-luce,dry,
73b1997f-250c-4557-8146-0e7f6f3f211c,visitiamo-con-maria-laura-il-c-b-i-m-c-centro-belga-per-infe,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
36701904-5943-45bd-9bca-ace7df8f3679,ci-hanno-scritto-n-12,it,Fede e Luce,fede-e-luce,dry,
46bb797d-d244-49f4-bb9a-73fc2a51e7bd,un-figlio-handicappato,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
476c45f8-ff58-4f61-bc30-5f656970a40a,bilancio-fede-e-luce-1976,it,Fede e Luce,fede-e-luce,dry,
5f20e092-fad2-4150-863a-ac9b82f62577,come-nata-la-prima-casetta-fede-e-luce-storie-di-pennelli-e-,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
3e70e96b-bf67-43bc-964d-33e7586a08a7,editoriale-lettera-aperta-agli-amici-di-fede-e-luce,it,Fede e Luce,fede-e-luce,dry,
77a2cae7-654c-4178-85c3-4498cc2bd223,tecniche-di-recupero-per-i-disabili-gravi-la-socializzazione,it,Salute,,unknown,Valore non mappato: 'Salute' — aggiungere a categorie.json o assegnare manualmente
88d2c7bb-6de1-4d38-9e7c-4396690bcd6b,editoriale-auguri,it,Spiritualità,spiritualita,dry,
54e6ceaf-bfcb-4d2c-8ad7-f671318e6555,gli-altri-un-figlio-subnormale-recensione-libro,it,Cultura,cultura,dry,
62ba4df2-4691-4c6f-aa12-983fe2277ddb,per-nostra-riflessione-la-comunione,it,Catechesi,,unknown,Valore non mappato: 'Catechesi' — aggiungere a categorie.json o assegnare manualmente
7d1e9c63-6be0-4062-8e25-8c4b321f36ce,esperienze-al-club-avance,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
daf7b24e-c2ee-40d5-9ffd-6000968d63bb,ci-hanno-scritto-n-13,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
130f57d3-53a9-49c3-9bb0-efca3c3f7c46,notiziario-fede-e-luce-n-13,it,Fede e Luce,fede-e-luce,dry,
0fb48865-578d-463f-b56c-d44dc934b223,fede-e-luce-incontri-internazionali-e-nazionali-1977,it,Fede e Luce,fede-e-luce,dry,
89a87a4c-7335-483f-9dc0-f5fd25524036,parliamo-di-ri-educazione,it,Spiritualità,spiritualita,dry,
3c009fa1-9ea6-4858-bab2-2d828aca2d35,inno-alla-vita-di-una-handicappata,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
47ae67e6-31c1-4291-98f8-f9774a1ab10d,letture-consigliate-n-14,it,Cultura,cultura,dry,
d0ad5158-d3a9-4fcc-8490-dd68a574a868,attivita-di-fine-stagione-del-gruppo-san-paolo-di-roma,it,Fede e Luce,fede-e-luce,dry,
5cb504d5-84ae-4580-ba5a-d82346f90dbd,editoriale-vacanze,it,Spiritualità,spiritualita,dry,
129bf33c-be13-427c-8b98-2cb8d2ced332,leducazione-delle-persone-disabili-imparare-a-vestirsi,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
735a305d-5982-48f2-ab26-b2e249b73b8c,notiziario-fede-e-luce-n-14,it,Fede e Luce,fede-e-luce,dry,
81c1ec9c-0fbd-45a7-919d-c233e2919aca,ci-hanno-scritto-n-14,it,Fede e Luce,fede-e-luce,dry,
34f499e5-6a67-447d-8d53-417dde447ef0,per-nostra-riflessione-milano-vederci-piu-chiaro,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
a113f080-add7-4de0-9222-9af5e0a85aae,per-amore-di-anna-storia-vera-di-una-ragazza-autistica-recen,it,Cultura,cultura,dry,
9cbe74ad-b91b-46b2-9688-24522a87854e,bando-di-concorso-per-auto-adesivo-del-pellegrinaggio,it,Fede e Luce,fede-e-luce,dry,
2053e9b3-05d2-4653-aed7-c7b728ac2380,notiziario-fede-e-luce-calendario-1978,it,Fede e Luce,fede-e-luce,dry,
b111fbba-e860-4d37-a011-00ff2260b3a0,esperienze-i-campi-dellestate-1977,it,Fede e Luce,fede-e-luce,dry,
5dc1fe21-b231-43d5-bd16-cd4228fd05d3,scuola-e-disabilita-integrazione-ascoltiamo-le-testimonianze,it,Scuola,,unknown,Valore non mappato: 'Scuola' — aggiungere a categorie.json o assegnare manualmente
86cff38d-fba1-4793-816f-eeaa57094185,come-bere-un-bicchier-dacqua,it,Spiritualità,spiritualita,dry,
70e1e940-43fe-4082-983d-fe1d0102feb1,ci-hanno-scritto-n-15,it,Fede e Luce,fede-e-luce,dry,
baed41bf-b0e5-4978-a68c-026aa70bcebc,editoriale-amici-o-fratelli,it,Fede e Luce,fede-e-luce,dry,
46c9a57b-6d23-4f32-98d9-baaab352c009,la-comunita-che-accoglie-i-rifiutati-recensione,it,Cultura,cultura,dry,
c7a93393-2692-4980-8199-5f1520c95f14,notiziario-fede-e-luce-n-16,it,Fede e Luce,fede-e-luce,dry,
5fd8c996-9472-40a0-95c0-119afbdcfcda,assemblea-internazionale-di-fede-e-luce-a-bruxelles-gennaio-,it,Fede e Luce,fede-e-luce,dry,
6a42aa72-4db1-4c4d-be37-bbc5ed3c2ee2,vita-fede-e-luce-natale-1977-a,it,Fede e Luce,fede-e-luce,dry,
6971badc-d188-4811-8cec-56868eed2ce2,la-comunita-di-capodarco,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
6f9ee262-0586-418f-8355-cfdc20c5220d,leducazione-delle-persone-disabili-imparare-a-mangiare-insie,it,Educazione e Formazione,,unknown,Valore non mappato: 'Educazione e Formazione' — aggiungere a categorie.json o assegnare manualmente
bcf8ba08-ddce-4398-9173-46534b55d5ae,pellegrinaggio-assisi-1978-luis-sankale,it,Fede e Luce,fede-e-luce,dry,
eabe1cf8-fd07-4f48-9c4d-a3e98b4c5707,ci-hanno-scritto-n-16,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
85057d79-dda1-4c94-b42c-0bcd2d40386c,lettera-aperta-a-francesco-dassisi,it,Spiritualità,spiritualita,dry,
90524970-f60f-4c3f-b438-7d5f14f4e857,editoriale-le-nostre-paure,it,Fede e Luce,fede-e-luce,dry,
faf04100-c97b-4a3c-8eb3-793d80431028,il-cantico-delle-creature,it,Spiritualità,spiritualita,dry,
a6161c91-527c-4f35-b126-2780092cefb7,jean-vanier-a-parma-1978,it,Personaggi che ispirano,,unknown,Valore non mappato: 'Personaggi che ispirano' — aggiungere a categorie.json o assegnare manualmente
685eeb60-25af-480b-9a4d-ba9d6110ec9e,ciao-gianluca,it,Fede e Luce,fede-e-luce,dry,
56b96d9f-2f8a-4bef-8591-7b45a5f8be73,meditazione-a-modo-mio,it,Fede e Luce,fede-e-luce,dry,
1b5620ad-c6af-468e-9d1c-6fd07aafc5e6,beati-i-poveri-suggerimenti-per-le-tra-giornate-ad-assisi-19,it,Spiritualità,spiritualita,dry,
b1f1b179-cd27-4521-a05d-2317b694a63c,quel-giorno-pioveva,it,Spiritualità,spiritualita,dry,
6bc6bf29-fa4d-43ed-b72c-8220168d26d8,qualche-informazione-prima-di-partire-per-il-pellegrinaggio-,it,Fede e Luce,fede-e-luce,dry,
1b3ed840-da29-44ea-9a36-9c240d48836b,se-assisi-1978,it,Spiritualità,spiritualita,dry,
3dca4e84-4431-450f-8f64-8b5e6d386372,tre-giorni-ad-assisi,it,Fede e Luce,fede-e-luce,dry,
8966e48f-7442-4d7c-a81f-01a51fa2f1a6,preparazione-al-pellegrinaggio-fede-e-luce-ad-assisi-1978,it,Fede e Luce,fede-e-luce,dry,
305e85e4-0399-4138-9dd6-f91b52ead613,letture-consigliate-n-18,it,Cultura,cultura,dry,
6f740e13-6aab-404c-b1b7-68978a95bebe,la-casetta-cose-che-fini-ha-chi-la-frequenta,it,Fede e Luce,fede-e-luce,dry,
c463b633-a75e-4f94-9c4e-6df652602845,festa-della-primavera-a-villa-pacis-1978,it,Fede e Luce,fede-e-luce,dry,
cd8495c5-9da9-4c2f-b281-8fcdcecec1f2,vita-dei-gruppi-fede-e-luce-1978,it,Fede e Luce,fede-e-luce,dry,
ac8a47f2-f971-4abe-b2d2-e33d742d2294,notiziario-fede-e-luce-n-18,it,Fede e Luce,fede-e-luce,dry,
c7e1db74-db5b-4fba-a056-8c71494ffd15,come-un-raggio-di-sole,it,Spiritualità,spiritualita,dry,
2209ba21-8a6f-410f-a87f-61bf4842f4c2,esperienze-al-gruppo-fede-e-luce-la-mamma-di-massimo,it,Fede e Luce,fede-e-luce,dry,
8e183947-72ff-49f2-ba1c-f8376fc0006e,per-la-loro-educazione-visita-allistituto-statale-romagnolo-,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
79572ee9-9bda-4ea5-92c8-ea7e376938b5,per-la-nostra-riflessione,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
f1450089-0eb8-42f4-b712-c9abd391ef2d,un-po-di-provocazione,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
c1c6e447-6c9f-403a-9b12-445b8eb69544,ci-hanno-scritto-n-18,it,Fede e Luce,fede-e-luce,dry,
b9b611a1-9ac7-4ad1-9e85-21dc15ce1f53,quando-arrivano-le-vacanze,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
2279678a-be2e-4999-989c-5ad885e442bc,katimavik-una-parola-eschimese-che-vuol-dire-incontro,it,Fede e Luce,fede-e-luce,dry,
72a19292-633f-47a8-b3cc-b05ff96652f1,sono-andata-a-bruxelles-a-fare-volontariato,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
c54b3518-4145-498c-8d75-0ff9f26d5f41,soggiorno-allarche-1978,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
a80995c2-c15e-4bbc-acdc-94c61c080441,una-lezione-damore-incontro-fede-e-luce-llalelli-galles-del-,it,Fede e Luce,fede-e-luce,dry,
4a67fdc4-1954-4bce-aa7e-86889a2b4201,vacanze-1978,it,Tempo libero,,unknown,Valore non mappato: 'Tempo libero' — aggiungere a categorie.json o assegnare manualmente
e2a1012e-b8b1-4bf5-98f0-4dd923b143eb,alfedena-1978,it,Fede e Luce,fede-e-luce,dry,
dacef662-78aa-429d-a5f5-04a4e996b355,per-la-loro-educazione-bilancio-di-unestate,it,Fede e Luce,fede-e-luce,dry,
aba9313c-7522-4ad8-8b78-323472897a8f,quattordici-anni-con-loro,it,,,skip_null,
8ccd140e-19d7-43a2-9dd3-1913d4b91e17,ci-hanno-scritto-n-19,it,Fede e Luce,fede-e-luce,dry,
df88ccc2-3196-4a7b-97f8-16b6fdca725b,notiziario-fede-e-luce-n-20,it,Fede e Luce,fede-e-luce,dry,
f64fdec4-93d8-443b-90b1-5458aa36e9e9,la-forestiere-vita-comunitaria-con-i-piu-gravi-allarche,it,Fede e Luce,fede-e-luce,dry,
35da8129-0f01-4f87-b78a-05185d24d790,che-cose-un-katimavic,it,Fede e Luce,fede-e-luce,dry,
e8727cc5-7b66-40f0-995c-27d110283b17,letture-consigliate-lo-svantaggiato-quale-educazione,it,Cultura,cultura,dry,
e20c4595-b765-4454-a8bc-68b7225ed0bb,7-testimonianze-di-genitori-e-amici-di-bambini-profondamente,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
30f7c8f2-c700-4eb8-9c2e-16f9633a6d84,bilancio-fede-e-luce-1979,it,Fede e Luce,fede-e-luce,dry,
32ac8257-3d9e-4a41-90d4-cc72e137e385,ci-hanno-scritto-n-20,it,Fede e Luce,fede-e-luce,dry,
7260eb99-2b9a-473c-82b1-9506bf87ebce,i-bambini-profondamente-handicappati,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
3eca8a1c-b8c0-428e-9ad5-d9ebb716c6e2,ci-hanno-scritto-n-21,it,Fede e Luce,fede-e-luce,dry,
22800435-6a50-42da-9f74-2f903d16253e,per-la-nostra-riflessione-prendete-e-mangiatene-tutti,it,Spiritualità,spiritualita,dry,
37dddad4-503e-42e9-adee-a8cd6262aea4,non-e-cosi-facile-essere-madre-di-una-bambina-non-grave,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
44bc33ca-ec2f-4e2a-b0a0-117f5b69e529,ci-hanno-scritto-una-critica-allultimo-numero-di-insieme,it,Fede e Luce,fede-e-luce,dry,
3b66eee2-5ab5-431d-a461-40d0859e9c32,si-e-allontanato-per-la-prima-volta,it,Spiritualità,spiritualita,dry,
3a49df82-5c30-4889-90bf-8cbc7a6a54c5,viviamo-una-vita-normale,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
9be923c3-79f3-4c89-adfd-bf2bca39acbb,il-ruolo-del-pediatra-nel-trattamento-del-bambino-handicappa,it,Salute,,unknown,Valore non mappato: 'Salute' — aggiungere a categorie.json o assegnare manualmente
636d366c-c975-4cf8-8930-71d3e1be5d76,apriamo-il-sipario-oggi-si-recita,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
b110b366-5db4-4445-8d72-bc209ff4f3b0,come-mettere-in-quattro-righe-oltre-10-anni-di-vita,it,Fede e Luce,fede-e-luce,dry,
ff5b72e2-e5e5-46dd-85bd-ca600ea6789e,in-vacanza-tutto-come-se-si-trattasse-di-un-gioco,it,Progetti,,unknown,Valore non mappato: 'Progetti' — aggiungere a categorie.json o assegnare manualmente
e6b525ba-7611-4ba5-a96c-ab762ad2c04b,fu-in-tenda-che-mi-diede-il-benvenuto,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
f143775a-770d-4569-8e42-3677ac6bab5c,ora-ha-un-mondo-suo-oltre-la-sua-famiglia,it,Fede e Luce,fede-e-luce,dry,
aa836d31-1771-4a20-993a-1ac657f2e74b,letture-consigliate-il-piccolo-principe,it,Cultura,cultura,dry,
f8473600-3b2f-467e-8c38-24c9ca478865,notiziario-fede-e-luce-n-21,it,Fede e Luce,fede-e-luce,dry,
3b867706-a0bc-498d-ad3a-303844cf0945,adesso-fa-la-quarta-sta-ancora-con-noi,it,Spiritualità,spiritualita,dry,
b3af8677-bc4a-4151-94ce-275cfebf99a3,leducazione-dei-bambini-cosiddetti-lievi-si-ma-quale,it,Famiglia,,unknown,Valore non mappato: 'Famiglia' — aggiungere a categorie.json o assegnare manualmente
