id,slug,lang,categoria_old,categoria_new,action,note
e615d3a5-66bb-48a4-bc31-0f5dde40a969,letture-consigliate-n-23,it,Fede e Luce,fede-e-luce,patch_ok,
304e8bca-f343-4429-a6a7-9b640cd2562a,e-domani,it,Educazione e Formazione,educazione-e-formazione,patch_ok,
263660df-38f8-4f00-a8a2-67d2d48ca3c4,saluta-la-tua-insegnante,it,Educazione e Formazione,educazione-e-formazione,patch_ok,
ff2728b8-2e9a-4166-af9b-69e8f1ab4e22,lordinazione-di-robert-michit,it,Fede e Luce,fede-e-luce,patch_ok,
e232bfe5-b2c8-408d-972a-4cd5e269406e,marymount-unestate-di-musica-e-sorrisi,it,Progetti,progetti,patch_ok,
1afbfa18-67d2-473f-88d8-5e72e11e6df0,al-rientro-dalle-vacanze-campeggi-campeggi-ancora-campeggi,it,Progetti,progetti,patch_ok,
fa9ce429-a9b2-491c-aa3b-725ec5e31d89,amicizie,it,Progetti,progetti,patch_ok,
892f21fc-4751-4d3b-8641-1cff531d1cdc,adulti-lievemente-handicappati,it,Cultura,cultura,patch_ok,
d985eaa8-57f5-4681-9eb5-4ebf75eb489d,insieme-verso-la-pasqua-1981,it,Fede e Luce,fede-e-luce,patch_ok,
aba178a7-638e-420e-b53c-43e08189c510,vuoi-essere-mio-amico,it,Famiglia,famiglia,patch_ok,
964b2bda-4ee1-4b04-8d47-4c571aa152d1,trovai-lavoro-in-una-casa-farmaceutica,it,Progetti,progetti,patch_ok,
76e4f985-cad7-4ac1-ae01-9b02d2aefb2d,teresa-venti-anni-cambiamenti-disabilita,it,Famiglia,famiglia,patch_ok,
223c0c2b-fb6f-4949-93b5-e48fc5a6ad07,di-nuovo-in-cammino,it,Fede e Luce,fede-e-luce,patch_ok,
0fdd4e37-2128-4ed1-8913-306bcc0d99e6,3-i-protagonisti-i-volti-di-fede-e-luce-persona-con-disabili,en,,,skip_null,
70a2078e-c035-4fac-b515-b9101d313e29,1-introduzione-fede-e-luce-anatomia-di-una-comunita-di-incon,it,Fede e Luce,fede-e-luce,patch_ok,
4deed934-d3fe-4d88-b9cf-97344b2e6718,4-vita-comunitaria-costruire-comunita-tre-pilastri-fede-luce,it,Fede e Luce,fede-e-luce,patch_ok,
df21f592-4b31-456a-b9e7-5b8136a3828b,andiamo-tutti-in-pizzeria,it,Fede e Luce,fede-e-luce,patch_ok,
ffaef8b5-e895-4bd1-81e4-6b3f5182ff27,vita-fede-e-luce-n-24,it,Fede e Luce,fede-e-luce,patch_ok,
5462b37d-7a99-4946-82cb-ccf05ba1872e,5-creascere-insieme-guidare-una-comunita-fede-e-luce-princip,it,Fede e Luce,fede-e-luce,patch_ok,
d9da201a-8dd5-44d6-8beb-c2d00ba61d34,ci-hanno-scritto-insieme-n-24,it,Lavoro,lavoro,patch_ok,
00db1113-5e26-4953-9d1f-499ddbc60521,3-i-protagonisti-i-volti-di-fede-e-luce-persona-con-disabili,it,Fede e Luce,fede-e-luce,patch_ok,
